fk_moneda,fk_plan,fk_fpagp,fuma,sexo,edad,Suma Aseg ,Reserva,Prima,pzoseg,pzopago,suma retenida 
2,3,1,N,F,40,"500,000.00","129,618.80","15,610.50",20,20,"500,000.00"
2,2,1,N,F,40,"500,000.00","129,618.80","15,610.50",20,20,"200,000.00"
2,3,2,N,M,46,"1,000,000.00","340,790.65","38,060.00",60,60,"1,000,000.00"
2,2,2,N,M,46,"1,000,000.00","340,790.65","38,060.00",60,60,"600,000.00"
2,1,2,N,M,54,"2,368,220.00","130,646.95","14,720.00",99,99,"947,288.00"
2,3,1,N,M,31,"750,000.00","182,514.80","23,794.50",20,20,"750,000.00"
2,2,1,N,M,31,"750,000.00","182,514.80","23,794.50",20,20,"300,000.00"
2,3,1,N,M,46,"500,000.00","286,694.45","23,212.15",15,15,"500,000.00"
2,2,1,N,M,46,"500,000.00","286,694.45","23,212.15",15,15,"300,000.00"
2,2,2,N,M,43,"1,500,000.00","97,230.35","31,945.00",20,20,"900,000.00"
2,2,4,N,F,49,"6,605,195.00","1,219.60","16,572.45",1,1,2500000
2,3,1,N,F,54,"1,500,000.00","303,731.10","34,390.00",25,25,"1,500,000.00"
2,2,1,N,F,54,"1,500,000.00","303,731.10","34,390.00",25,25,"900,000.00"
2,2,1,N,M,45,"2,500,000.00","85,837.75","27,742.50",65,65,"1,250,000.00"
2,2,2,N,F,29,"3,250,000.00","216,957.60","77,017.00",20,20,"1,625,000.00"
2,2,1,N,M,33,"4,766,550.00","8,122.90","63,728.75",12,12,"2,383,275.00"
2,3,2,N,M,49,"500,000.00","178,610.50","27,926.90",15,15,"500,000.00"
2,2,2,N,M,49,"500,000.00","178,610.50","27,926.90",15,15,"200,000.00"
2,2,2,N,F,26,"1,000,000.00","11,084.70","5,890.00",20,20,"600,000.00"
2,2,1,N,M,44,"750,000.00","21,739.55","8,567.50",25,25,"450,000.00"
2,2,1,S,M,46,"1,000,000.00","67,412.60","21,630.00",20,20,"600,000.00"
2,3,3,N,M,48,"1,000,000.00","357,294.05","48,940.00",15,15,"1,000,000.00"
2,2,3,N,M,48,"1,000,000.00","357,294.05","48,940.00",15,15,"600,000.00"
2,2,2,N,F,54,"250,000.00","6,033.00","1,270.00",18,18,0
2,3,2,N,M,45,"500,000.00","120,933.75","17,030.40",20,20,"500,000.00"
2,2,2,N,M,45,"500,000.00","120,933.75","17,030.40",20,20,"200,000.00"
2,3,1,N,M,36,"250,000.00","128,538.85","10,862.50",18,18,250000
2,2,1,N,M,36,"250,000.00","128,538.85","10,862.50",18,18,0
2,2,2,N,M,27,"500,000.00","39,927.85","17,625.00",20,20,"300,000.00"
2,1,3,N,M,45,"2,000,000.00","117,713.90","19,080.00",99,99,"800,000.00"
2,2,2,N,M,42,"500,000.00","10,337.10","1,570.00",22,22,"300,000.00"
2,1,4,N,M,27,"250,000.00","29,104.45","3,787.50",99,20,0
2,2,3,N,M,30,"2,500,000.00","71,684.10","25,891.25",25,25,"1,250,000.00"
2,2,1,N,M,44,"500,000.00","12,107.45","2,540.00",18,18,"300,000.00"
2,2,1,N,M,44,"450,000.00","11,477.45","2,641.50",18,18,0
2,3,1,S,F,50,"500,000.00","172,001.55","20,423.25",20,20,"500,000.00"
2,2,1,S,F,50,"500,000.00","172,001.55","20,423.25",20,20,"300,000.00"
2,1,4,N,M,54,"500,000.00","39,128.05","7,470.50",99,99,"200,000.00"
2,1,3,N,M,40,"250,000.00","24,734.30","3,002.50",99,99,0
2,2,3,N,M,43,"600,000.00","2,633.45",870,18,18,"360,000.00"
2,3,1,N,M,41,"657,205.00","169,933.40","21,720.20",20,20,"657,205.00"
2,2,1,N,M,41,"657,205.00","169,933.40","21,720.20",20,20,"394,323.00"
2,2,1,N,M,51,"250,000.00","2,032.30",502.5,18,18,0
2,1,2,N,M,44,"500,000.00","33,321.25","4,018.40",99,99,"300,000.00"
2,2,2,N,M,27,"1,000,000.00","61,525.85","24,600.00",20,20,"400,000.00"
2,2,4,N,M,44,"1,980,975.00",509.1,"10,941.85",1,1,"1,188,585.00"
2,3,1,N,M,45,"250,000.00","83,370.75","8,727.50",20,20,250000
2,2,1,N,M,45,"250,000.00","83,370.75","8,727.50",20,20,0
2,2,4,N,M,49,"3,302,605.00",761.7,"12,213.05",1,1,"1,651,302.50"
2,3,2,N,M,51,"250,000.00","82,531.40","8,367.50",20,20,250000
2,2,2,N,M,51,"250,000.00","82,531.40","8,367.50",20,20,0
2,2,3,N,F,53,"1,256,545.00","30,950.40","12,331.40",20,20,"753,927.00"
2,3,2,N,M,51,"342,505.00","29,592.45","35,733.55",9,9,342505
2,2,2,N,M,51,"342,505.00","29,592.45","35,733.55",9,9,0
2,2,1,N,M,40,"418,620.00","5,436.80","2,423.80",19,19,0
2,2,2,N,F,42,"500,000.00","4,809.95","1,460.00",22,22,"300,000.00"
2,1,2,N,M,28,"500,000.00","36,633.95","4,818.50",99,99,"200,000.00"
2,3,4,N,M,49,"5,000,000.00","943,238.40","111,340.00",65,65,"5,000,000.00"
2,2,4,N,M,49,"5,000,000.00","943,238.40","111,340.00",65,65,"2,500,000.00"
2,2,2,N,F,29,"500,000.00","8,632.95","1,665.00",22,22,"300,000.00"
2,3,1,S,F,47,"2,500,000.00","857,077.25","95,889.50",20,20,"2,500,000.00"
2,2,1,S,F,47,"2,500,000.00","857,077.25","95,889.50",20,20,"1,250,000.00"
2,1,3,N,F,55,"5,000,000.00","593,521.35","130,400.00",99,99,"2,500,000.00"
2,2,3,S,M,41,"500,000.00","32,647.10","17,575.00",75,15,"300,000.00"
2,2,2,S,M,41,"250,000.00","17,145.00","4,995.00",20,20,0
2,1,2,N,F,42,"500,000.00","28,918.30","3,509.65",99,99,"200,000.00"
2,1,1,S,M,34,"1,250,000.00","60,717.15","9,987.50",99,99,"750,000.00"
2,1,1,N,F,58,"500,000.00","31,713.45","6,510.00",99,99,"200,000.00"
2,1,1,N,M,33,"1,500,000.00","127,238.05","31,365.00",99,99,"900,000.00"
2,3,2,N,F,44,"340,000.00","134,069.95","13,335.60",18,18,340000
2,2,2,N,F,44,"340,000.00","134,069.95","13,335.60",18,18,0
2,2,4,N,M,42,"1,332,095.00","1,150.75","17,024.85",1,1,"532,838.00"
2,2,1,N,M,49,"2,500,000.00","19,977.40","7,793.75",20,20,"1,250,000.00"
2,2,1,N,F,43,"250,000.00","15,133.90","3,592.50",18,18,0
2,1,2,S,F,47,"1,500,000.00","82,805.05","18,420.00",99,99,"900,000.00"
2,3,1,N,M,50,"300,000.00","109,700.60","14,903.15",15,15,300000
2,2,1,N,M,50,"300,000.00","109,700.60","14,903.15",15,15,0
2,2,3,N,M,49,"502,075.00","9,442.65","2,927.10",19,19,"301,245.00"
2,2,2,N,M,54,"500,000.00","2,658.25",810,18,18,"300,000.00"
2,2,4,N,M,34,"3,319,020.00",600.25,"27,006.65",1,1,"1,659,510.00"
2,3,1,N,M,37,"10,000,000.00","2,605,497.85","303,323.00",20,20,10000000
2,2,1,N,M,37,"10,000,000.00","2,605,497.85","303,323.00",20,20,3750000
2,3,1,N,M,35,"10,000,000.00","2,605,497.85","303,323.00",20,20,10000000
2,2,1,N,M,35,"10,000,000.00","2,605,497.85","303,323.00",20,20,3750000
2,2,2,N,F,42,"1,000,000.00","16,747.50","7,350.00",20,20,"400,000.00"
2,1,2,N,M,40,"1,250,000.00","72,372.65","18,650.00",99,99,"500,000.00"
2,2,1,N,M,26,"2,500,000.00","25,518.80","12,613.75",20,20,"1,250,000.00"
2,2,4,N,F,32,"2,500,000.00","43,849.05","16,865.00",20,20,"1,250,000.00"
2,3,4,N,M,44,"750,000.00","530,376.90","62,307.50",18,18,"750,000.00"
2,2,4,N,M,44,"750,000.00","530,376.90","62,307.50",18,18,"450,000.00"
2,2,3,N,M,45,"2,500,000.00","25,171.45","12,115.00",20,20,"1,250,000.00"
2,2,4,N,M,40,"3,319,020.00","1,348.80","64,445.20",1,1,"1,659,510.00"
2,2,4,N,M,52,"2,500,000.00","73,722.95","25,082.50",20,20,"1,250,000.00"
2,2,2,N,M,54,"1,500,000.00","52,709.95","18,630.00",20,20,"600,000.00"
2,3,1,N,F,38,"350,000.00","221,629.60","28,732.00",10,10,350000
2,2,1,N,F,38,"350,000.00","221,629.60","28,732.00",10,10,0
2,1,3,S,M,45,"2,500,000.00","206,644.75","31,970.00",99,99,"1,250,000.00"
2,2,1,N,M,36,"2,500,000.00","50,845.75","20,333.75",20,20,"1,250,000.00"
2,3,3,N,M,44,"500,000.00","169,391.75","21,430.00",20,20,"500,000.00"
2,2,3,N,M,44,"500,000.00","169,391.75","21,430.00",20,20,"200,000.00"
2,2,2,N,M,53,"570,625.00","1,146.95","2,824.60",8,8,"228,250.00"
2,1,3,N,M,49,"500,000.00","39,646.45","4,471.65",99,99,"300,000.00"
2,2,1,N,M,31,"550,000.00","2,996.05","1,446.90",20,20,"330,000.00"
2,3,2,S,F,36,"250,000.00","85,519.75","9,100.00",20,20,250000
2,2,2,S,F,36,"250,000.00","85,519.75","9,100.00",20,20,0
2,1,1,N,M,38,"1,000,000.00","179,298.35","20,643.00",99,99,"400,000.00"
2,1,1,N,F,54,"372,105.00","43,992.40","6,753.70",99,19,0
2,3,2,N,M,37,"625,000.00","308,169.00","29,538.00",15,15,"625,000.00"
2,2,2,N,M,37,"625,000.00","308,169.00","29,538.00",15,15,"250,000.00"
2,2,2,N,M,27,"1,000,000.00","41,908.10","5,053.00",65,65,"400,000.00"
2,1,1,N,M,38,"750,000.00","77,570.25","20,755.00",99,99,"450,000.00"
2,2,1,N,F,57,"500,000.00","18,188.15","8,870.00",20,20,"300,000.00"
2,3,1,N,F,24,"500,000.00","262,875.60","22,213.15",15,15,"500,000.00"
2,2,1,N,F,24,"500,000.00","262,875.60","22,213.15",15,15,"200,000.00"
2,3,2,N,M,49,"1,250,000.00","318,616.35","41,475.00",20,20,"1,250,000.00"
2,2,2,N,M,49,"1,250,000.00","318,616.35","41,475.00",20,20,"500,000.00"
2,1,2,N,M,55,"250,000.00","29,689.40","4,287.50",99,99,0
2,3,2,N,F,24,"1,000,000.00","173,709.10","24,320.00",25,25,"1,000,000.00"
2,2,2,N,F,24,"1,000,000.00","173,709.10","24,320.00",25,25,"400,000.00"
2,1,1,N,F,44,"1,000,000.00","86,877.40","14,040.00",99,99,"400,000.00"
2,2,2,N,M,51,"500,000.00","15,149.80","7,210.00",20,20,"300,000.00"
2,1,3,N,M,50,"1,500,000.00","87,133.00","10,178.95",99,99,"600,000.00"
2,3,1,N,M,42,"400,000.00","151,733.80","13,173.10",20,20,400000
2,2,1,N,M,42,"400,000.00","151,733.80","13,173.10",20,20,0
2,2,4,S,M,31,"2,500,000.00","87,045.15","27,742.50",20,20,"1,250,000.00"
2,1,1,N,M,41,"1,000,000.00","70,341.70","11,770.00",99,99,"600,000.00"
2,1,1,N,M,47,"372,105.00","50,378.85","8,085.85",99,19,0
2,1,4,S,M,50,"250,000.00","41,189.20","5,980.00",99,99,0
2,3,1,N,F,39,"500,000.00","165,641.40","12,710.00",60,60,"500,000.00"
2,2,1,N,F,39,"500,000.00","165,641.40","12,710.00",60,60,"200,000.00"
2,2,1,N,M,41,"675,000.00","14,519.40","7,500.25",20,20,"405,000.00"
2,1,2,S,M,55,"2,500,000.00","337,451.70","53,297.50",99,99,"1,250,000.00"
2,1,2,N,M,43,"2,500,000.00","236,481.55","40,828.75",99,20,"1,250,000.00"
2,2,2,N,M,37,"444,970.00","4,435.05","1,757.65",19,19,0
2,1,1,N,M,48,"1,000,000.00","76,514.95","7,390.00",99,99,"600,000.00"
2,1,1,N,M,54,"500,000.00","42,263.50","5,065.00",99,99,"300,000.00"
2,3,3,N,M,44,"500,000.00","97,364.95","9,184.50",65,65,"500,000.00"
2,2,3,N,M,44,"500,000.00","97,364.95","9,184.50",65,65,"200,000.00"
2,1,2,N,M,41,"1,000,000.00","106,591.70","18,010.00",99,99,"400,000.00"
2,1,2,N,M,39,"1,000,000.00","74,129.30","10,140.00",99,20,"400,000.00"
2,2,2,N,M,41,"529,000.00","34,544.70","22,873.95",18,18,"317,400.00"
2,1,1,S,M,50,"3,000,000.00","260,653.65","38,164.00",99,99,"1,500,000.00"
2,2,4,N,M,41,"564,540.00","2,359.20","5,758.30",12,12,"225,816.00"
2,2,2,N,M,51,"4,250,000.00","66,186.15","14,725.00",20,20,"2,125,000.00"
2,3,3,N,M,50,"500,000.00","82,643.15","7,390.00",60,60,"500,000.00"
2,2,3,N,M,50,"500,000.00","82,643.15","7,390.00",60,60,"300,000.00"
2,1,2,N,M,36,"1,500,000.00","80,146.95","13,945.00",99,99,"600,000.00"
2,1,1,S,M,51,"300,000.00","50,545.85","6,054.55",99,20,0
2,3,2,N,M,43,"250,000.00","68,263.65","8,777.50",25,25,250000
2,2,2,N,M,43,"250,000.00","68,263.65","8,777.50",25,25,0
2,1,3,N,M,47,"1,500,000.00","87,133.00","10,178.95",99,99,"900,000.00"
2,2,1,N,M,52,"2,500,000.00","15,916.30","22,900.00",10,10,"1,250,000.00"
2,3,1,N,F,30,"347,730.00","143,132.55","17,595.15",16,16,347730
2,2,1,N,F,30,"347,730.00","143,132.55","17,595.15",16,16,0
2,1,2,N,F,54,"1,000,000.00","39,354.35","6,760.00",99,99,"600,000.00"
2,3,4,N,M,30,"300,000.00","113,267.45","10,657.30",20,20,300000
2,2,4,N,M,30,"300,000.00","113,267.45","10,657.30",20,20,0
2,2,1,N,M,31,"465,135.00","5,818.00","2,693.15",19,19,0
2,1,1,N,M,32,"372,105.00","57,068.60","8,815.15",99,19,0
2,2,1,N,M,56,"500,000.00","28,619.10","12,315.00",20,20,"300,000.00"
2,2,1,N,M,47,"500,000.00","28,619.10","12,315.00",20,20,"200,000.00"
2,1,1,N,M,36,"1,500,000.00","119,304.50","26,515.00",99,99,"600,000.00"
2,1,1,S,M,31,"2,500,000.00","152,056.50","21,496.25",99,99,"1,250,000.00"
2,3,1,N,F,27,"700,000.00","121,430.20","18,612.00",25,25,"700,000.00"
2,2,1,N,F,27,"700,000.00","121,430.20","18,612.00",25,25,"420,000.00"
2,1,2,N,M,42,"500,000.00","127,841.75","16,620.00",99,20,"200,000.00"
2,1,2,N,F,26,"400,000.00","54,585.90","6,561.20",99,99,0
2,1,2,N,M,47,"2,500,000.00","223,159.65","39,261.25",99,99,"1,250,000.00"
2,1,3,N,M,42,"500,000.00","57,991.90","7,610.00",99,99,"200,000.00"
2,2,3,S,M,31,"500,000.00","25,858.80","10,060.00",20,20,"300,000.00"
2,1,2,N,F,50,"250,000.00","36,412.30","6,365.00",99,20,0
2,3,1,S,F,27,"866,510.00","294,195.10","56,574.45",13,13,"866,510.00"
2,2,1,S,F,27,"866,510.00","294,195.10","56,574.45",13,13,"519,906.00"
2,2,1,N,M,35,"500,000.00","27,421.35","12,120.00",20,20,"200,000.00"
2,2,1,N,M,46,"500,000.00","32,019.70","7,740.00",25,25,"200,000.00"
2,2,1,S,F,38,"500,000.00","7,806.50","2,492.15",20,20,"300,000.00"
2,2,3,N,M,42,"400,000.00","4,144.45","2,110.10",15,15,0
2,3,1,N,M,42,"500,000.00","121,314.30","25,395.00",15,15,"500,000.00"
2,2,1,N,M,42,"500,000.00","121,314.30","25,395.00",15,15,"200,000.00"
2,2,3,N,M,49,"1,238,345.00",322.95,"12,705.40",14,14,"495,338.00"
2,1,1,N,M,25,"500,000.00","30,560.75","3,509.65",99,99,"300,000.00"
2,1,3,N,M,35,"300,000.00","28,688.50","3,272.95",99,99,0
2,1,2,N,M,50,"500,000.00","42,574.60","8,760.00",99,99,"300,000.00"
2,2,1,N,M,53,"1,250,000.00","45,376.30","8,860.65",65,65,"500,000.00"
2,1,1,N,F,41,"500,000.00","80,058.10","16,255.00",99,99,"300,000.00"
2,1,2,S,F,47,"250,000.00","52,621.85","8,505.00",99,99,0
2,2,1,N,M,48,"979,800.00","9,508.05","6,530.80",17,17,"391,920.00"
2,2,1,S,M,40,"2,500,000.00","119,678.85","35,275.00",20,20,"1,250,000.00"
2,3,1,N,M,50,"250,000.00","81,912.95","9,100.00",20,20,250000
2,2,1,N,M,50,"250,000.00","81,912.95","9,100.00",20,20,0
2,2,1,N,M,56,"3,750,000.00","65,004.00","20,231.25",20,20,"1,875,000.00"
2,1,2,N,M,47,"1,000,000.00","82,005.35","14,460.00",99,99,"600,000.00"
2,3,2,N,M,40,"375,000.00","168,945.80","12,780.00",20,20,375000
2,2,2,N,M,40,"375,000.00","168,945.80","12,780.00",20,20,0
2,2,2,N,M,47,"1,000,000.00","12,530.00","6,900.00",20,20,"400,000.00"
2,1,1,S,M,53,"1,000,000.00","58,463.35","12,280.00",99,99,"600,000.00"
2,2,4,N,F,40,"500,000.00","11,168.75","2,540.00",18,18,"200,000.00"
2,3,1,S,M,48,"500,000.00","168,908.15","15,816.75",20,20,"500,000.00"
2,2,1,S,M,48,"500,000.00","168,908.15","15,816.75",20,20,"300,000.00"
2,1,2,N,M,45,"600,000.00","39,835.10","5,142.25",99,99,"360,000.00"
2,2,3,N,F,31,"1,000,000.00","32,203.35","12,990.00",20,20,"400,000.00"
2,3,2,N,F,45,"250,000.00","102,736.95","9,705.00",65,65,250000
2,2,2,N,F,45,"250,000.00","102,736.95","9,705.00",65,65,0
2,1,2,N,M,45,"500,000.00","40,258.60","5,260.00",99,99,"200,000.00"
2,2,3,N,F,37,"1,500,000.00","10,203.85","7,135.00",20,20,"900,000.00"
2,2,1,N,M,57,"13,730,600.00","14,016.95","51,057.10",1,1,2500000
2,1,1,N,M,46,"500,000.00","22,921.45","6,315.00",99,99,"300,000.00"
2,1,2,N,F,32,"500,000.00","54,489.95","12,470.00",99,99,"200,000.00"
2,3,1,S,M,56,"250,000.00","81,878.90","9,182.50",20,20,250000
2,2,1,S,M,56,"250,000.00","81,878.90","9,182.50",20,20,0
2,1,4,N,M,45,"335,000.00","79,930.90","17,684.65",99,99,0
2,1,1,N,F,27,"500,000.00","49,274.70","10,615.00",99,99,"200,000.00"
2,2,2,N,M,45,"3,600,000.00","55,744.70","20,900.00",20,20,"1,800,000.00"
2,2,4,N,M,30,"1,000,000.00","6,771.10","5,090.00",20,20,"600,000.00"
2,2,1,N,M,40,"750,000.00","17,055.80","5,557.50",25,25,"300,000.00"
2,2,1,N,M,48,"750,000.00","28,606.55","6,757.50",65,65,"300,000.00"
2,1,2,N,F,27,"1,000,000.00","18,819.35","3,130.00",99,99,"400,000.00"
2,2,3,N,M,49,"500,000.00","20,169.85","8,420.00",20,20,"300,000.00"
2,1,1,S,M,42,"1,500,000.00","102,993.10","15,775.00",99,99,"900,000.00"
2,2,1,N,M,41,"500,000.00","5,149.70","4,035.00",25,25,"300,000.00"
2,3,1,S,M,36,"250,000.00","112,100.30","9,727.50",20,20,250000
2,2,1,S,M,36,"250,000.00","112,100.30","9,727.50",20,20,0
2,2,1,N,M,38,"1,450,650.00","4,200.00","19,567.35",1,1,"870,390.00"
2,1,2,N,F,44,"250,000.00","28,308.75","4,287.50",99,99,0
2,2,1,N,F,52,"750,000.00","16,315.05","8,222.50",20,20,"300,000.00"
2,2,3,S,M,46,"750,000.00","50,919.85","23,760.00",20,20,"450,000.00"
2,1,1,N,F,34,"1,000,000.00","32,687.20","7,010.00",99,99,"600,000.00"
2,2,3,N,M,53,"5,000,000.00","125,991.60","37,185.00",20,20,"2,500,000.00"
2,1,4,N,M,48,"2,500,000.00","205,172.55","33,847.50",99,99,"1,250,000.00"
2,1,2,N,F,55,"2,500,000.00","113,298.20","18,076.25",99,99,"1,250,000.00"
2,3,1,N,M,58,"250,000.00","84,516.25","8,542.50",20,20,250000
2,2,1,N,M,58,"250,000.00","84,516.25","8,542.50",20,20,0
2,3,2,S,M,48,"399,910.00","15,691.10","14,356.75",19,19,399910
2,2,2,S,M,48,"399,910.00","15,691.10","14,356.75",19,19,0
2,2,2,N,M,47,"425,940.00","29,238.85","13,038.00",19,19,0
2,3,1,N,M,44,"500,000.00","169,414.35","15,419.00",20,20,"500,000.00"
2,2,1,N,M,44,"500,000.00","169,414.35","15,419.00",20,20,"200,000.00"
2,1,1,N,M,41,"500,000.00","41,005.55","9,230.00",99,99,"200,000.00"
2,2,1,N,M,40,"1,000,000.00","28,373.60","11,990.00",20,20,"400,000.00"
2,2,1,N,M,50,"2,000,000.00","23,228.80","12,200.00",20,20,"1,200,000.00"
2,2,2,N,M,44,"1,000,000.00","31,710.70","10,670.00",25,25,"400,000.00"
2,3,4,N,M,47,"250,000.00","41,327.70","4,567.50",65,65,250000
2,2,4,N,M,47,"250,000.00","41,327.70","4,567.50",65,65,0
2,1,1,N,M,43,"1,500,000.00","126,483.50","20,545.00",99,15,"900,000.00"
2,1,2,N,M,34,"1,000,000.00","99,683.80","18,010.00",99,99,"400,000.00"
2,3,4,N,M,45,"500,000.00","167,198.95","17,005.40",20,20,"500,000.00"
2,2,4,N,M,45,"500,000.00","167,198.95","17,005.40",20,20,"300,000.00"
2,2,2,N,M,36,"1,500,000.00","21,838.85","8,936.25",20,20,"900,000.00"
2,2,1,N,M,31,"1,000,000.00","1,399.20","9,140.00",10,10,"600,000.00"
2,3,1,N,M,24,"900,000.00","318,580.75","26,409.00",60,60,"900,000.00"
2,2,1,N,M,24,"900,000.00","318,580.75","26,409.00",60,60,"360,000.00"
2,1,1,N,F,44,"1,500,000.00","86,459.25","15,265.00",99,20,"600,000.00"
2,3,1,N,M,36,"2,500,000.00","639,992.75","70,872.50",20,20,"2,500,000.00"
2,2,1,N,M,36,"2,500,000.00","639,992.75","70,872.50",20,20,"1,250,000.00"
2,3,1,N,M,39,"625,000.00","244,491.10","20,814.05",20,20,"625,000.00"
2,2,1,N,M,39,"625,000.00","244,491.10","20,814.05",20,20,"250,000.00"
2,2,1,N,F,33,"1,000,000.00","6,346.20","4,920.00",20,20,"600,000.00"
2,2,3,N,F,28,"2,000,000.00","111,566.10","35,940.00",20,20,"800,000.00"
2,3,1,N,F,33,"2,500,000.00","641,361.25","68,806.25",20,20,"2,500,000.00"
2,2,1,N,F,33,"2,500,000.00","641,361.25","68,806.25",20,20,"1,250,000.00"
2,2,2,N,M,51,"500,000.00","2,038.85","2,640.00",20,20,"200,000.00"
2,2,1,N,M,55,"1,000,000.00","14,499.40","7,680.00",20,20,"400,000.00"
2,1,1,N,M,49,"500,000.00","44,463.60","5,845.25",99,99,"300,000.00"
2,2,1,N,M,25,"2,466,470.00","20,877.80","54,190.50",1,1,"986,588.00"
2,2,1,N,F,54,"500,000.00","11,410.10","5,810.00",20,20,"300,000.00"
2,2,1,N,F,30,"500,000.00","9,849.60","5,150.00",20,20,"300,000.00"
2,1,2,N,M,40,"2,500,000.00","183,560.00","30,473.75",99,99,"1,250,000.00"
2,1,1,N,F,58,"500,000.00","30,388.35","6,315.00",99,99,"200,000.00"
2,2,4,S,M,58,"1,500,000.00","69,315.30","19,911.45",20,20,"900,000.00"
2,3,1,S,M,27,"500,000.00","124,969.05","11,435.00",65,65,"500,000.00"
2,2,1,S,M,27,"500,000.00","124,969.05","11,435.00",65,65,"300,000.00"
2,2,3,N,M,36,"1,000,000.00","29,805.40","12,260.00",20,20,"600,000.00"
2,1,1,N,M,35,"537,500.00","60,118.30","7,759.00",99,99,"322,500.00"
2,3,1,N,M,45,"1,000,000.00","290,605.80","33,380.00",20,20,"1,000,000.00"
2,2,1,N,M,45,"1,000,000.00","290,605.80","33,380.00",20,20,"400,000.00"
2,2,2,N,M,52,"250,000.00","24,503.05","6,855.00",20,20,0
2,1,2,N,F,53,"1,500,000.00","109,530.45","19,330.00",99,20,"600,000.00"
2,2,2,N,M,49,"3,000,000.00","28,314.95","8,110.00",20,20,"1,500,000.00"
2,1,3,N,F,57,"250,000.00","15,960.70","2,177.50",99,99,0
2,1,2,N,M,53,"1,000,000.00","59,400.15","8,780.00",99,65,"600,000.00"
2,2,1,N,M,28,"500,000.00","1,744.10","9,315.00",11,11,"200,000.00"
2,1,2,N,F,31,"1,750,000.00","144,622.95","32,412.50",99,99,"700,000.00"
2,2,1,N,M,53,"2,750,000.00","106,286.60","26,490.00",65,65,"1,375,000.00"
2,1,1,N,M,45,"750,000.00","76,405.20","9,615.00",99,99,"450,000.00"
2,2,2,N,F,24,"500,000.00","17,596.45","8,270.00",20,20,"200,000.00"
2,2,4,N,M,42,"559,985.00","11,003.40","4,726.25",19,19,"223,994.00"
2,2,1,N,M,31,"1,000,000.00","7,196.70","4,780.00",20,20,"400,000.00"
2,2,1,N,M,33,"665,405.00","25,112.10","8,936.40",19,19,"266,162.00"
2,2,2,S,M,55,"1,500,000.00","54,426.70","17,080.00",65,65,"900,000.00"
2,2,1,S,F,42,"1,250,000.00","57,178.00","13,691.65",25,25,"500,000.00"
2,2,2,N,F,49,"468,535.00","8,725.80","4,394.85",19,19,0
2,3,1,N,F,37,"2,500,000.00","640,832.00","68,806.25",20,20,"2,500,000.00"
2,2,1,N,F,37,"2,500,000.00","640,832.00","68,806.25",20,20,"1,250,000.00"
2,2,3,N,M,33,"427,760.00","3,840.65","1,954.85",19,19,0
2,2,1,N,F,48,"300,000.00","1,898.50",534,18,18,0
2,1,3,N,F,51,"500,000.00","35,717.30","7,150.00",99,99,"200,000.00"
2,2,1,N,F,41,"3,297,115.00","28,870.10","71,766.95",1,1,"1,648,557.50"
2,2,1,N,M,27,"300,000.00","2,764.75",633,18,18,0
2,1,2,S,M,37,"250,000.00","54,098.15","7,862.50",99,99,0
2,3,2,N,F,24,"375,000.00","314,887.80","32,153.75",18,18,375000
2,2,2,N,F,24,"375,000.00","314,887.80","32,153.75",18,18,0
2,2,2,N,F,45,"2,500,000.00","73,109.00","23,753.75",20,20,"1,250,000.00"
2,1,2,N,F,46,"250,000.00","26,888.05","3,780.00",99,99,0
2,2,3,N,F,38,"500,000.00","41,331.20","10,706.15",20,20,"300,000.00"
2,1,1,N,M,30,"500,000.00","69,874.35","13,575.00",99,99,"200,000.00"
2,1,2,N,M,52,"332,500.00","70,201.85","11,808.70",99,99,0
2,2,1,N,M,41,"15,000,000.00","19,746.50","129,600.00",1,1,2500000
2,2,2,S,M,54,"2,500,000.00","129,837.95","52,700.00",18,18,"1,250,000.00"
2,1,1,N,M,47,"500,000.00","39,571.50","4,471.65",99,99,"300,000.00"
2,1,1,N,M,29,"1,000,000.00","123,336.05","24,990.00",99,20,"400,000.00"
2,2,2,N,M,48,"426,505.00",187.05,"4,934.65",12,12,0
2,2,1,S,M,58,"375,000.00","6,825.40","2,512.00",20,20,0
2,2,1,N,F,29,"1,000,000.00","20,441.50","10,170.00",20,20,"400,000.00"
2,1,1,N,F,45,"750,000.00","91,387.35","11,595.00",99,99,"300,000.00"
2,2,4,N,M,42,"250,000.00","3,349.25","1,427.50",20,20,0
2,2,2,N,M,27,"499,905.00",976.6,"4,049.25",12,12,0
2,2,2,S,M,45,"466,655.00","12,449.20","4,862.55",19,19,0
2,2,1,N,F,49,"500,000.00","4,701.65","3,170.00",20,20,"200,000.00"
2,1,1,N,M,32,"300,000.00","21,390.65","3,714.00",99,99,0
2,2,1,N,M,47,"600,000.00","18,972.30","5,286.60",20,20,"360,000.00"
2,2,1,S,M,45,"667,155.00","5,118.05","1,934.75",19,19,"266,862.00"
2,1,1,S,M,24,"500,000.00","45,516.00","5,623.25",99,99,"200,000.00"
2,1,1,N,M,49,"500,000.00","48,832.65","9,630.00",99,99,"200,000.00"
2,1,1,N,F,53,"800,000.00","54,811.55","6,774.00",99,99,"480,000.00"
2,2,1,S,M,50,"1,000,000.00","14,656.35","6,355.00",20,20,"400,000.00"
2,2,1,S,M,45,"9,500,000.00","346,254.30","104,220.00",20,20,2500000
2,1,3,N,M,40,"750,000.00","50,118.95","11,365.00",99,99,"300,000.00"
